AgeGroup,BMI,ConversatiosPerDay,DisciplineScore,HappinessScore,HouseholdExpenseOnPresents,HouseholdExpenseOnSocialGames,HouseholdExpenseParkingTicketsPerYear,NrCousins,PCR_10,PCR_17,PCR_19,PCR_32,PCR_45,PCR_46,PCR_7,PCR_72,PCR_76,PCR_8,PCR_83,PCR_89,PCR_9,PCR_93,PCR_95,SocialActivitiesPerDay,SocialMediaPerDay,StepsPerYear,StudingPerDay,Virus,SpreadLevel,Risk
6,19.82,9,5,4,622.12,408.03,469.49,6,1.428060029,1.348999316,0.843079652,-1.186537907,1.81901775,1.544480414,-0.277995221,0.580347629,1.574305067,2.137146931,1.703321629,-0.493987894,6.266351593,0.016361896,6.337952461,77.01,124.53,0.000347222,4.6,flue,low,medium
5,17.97,15,7,6,1518.45,248.18,979.38,5,0.864304561,2.996316099,-0.585971531,0.642721064,-2.96346868,-0.994148286,-0.25143228,5.338942333,-5.291757442,-2.956810918,-0.505050826,1.443121409,5.615281414,-2.802325734,4.429200628,59.8,81.8,0.000277778,9.8,flue,medium,medium
2,17.84,12,4,5,1124.34,566.07,596.8871092,2,-0.990254564,0.195458357,0.233782771,0.44101589,0.290870112,-0.497048608,0.290457935,0.647370922,1.584747847,-4.512778773,0.383313774,1.443121409,2.162777141,1.359433118,2.178323577,91.65,116.23,6.94E-05,6.9,not_detected,low,medium
4.701657459,19.06,14,5,5,1376.81,104.29,596.8871092,4.701657459,-1.314560936,-0.080297723,-1.24464203,-0.006706523,581.7356413,2.841915039,0.147280676,0.28307835,1.291249852,-5.071512001,0.610300348,3.336384401,-2.265610032,0.807077921,-2.70748117,46.18,117.81,0.00025706,0.8,cold,medium,low
5,18.54,14,2,5,1329.16,36.42,126.49,5,0.084154733,0.272167696,0.012323702,-0.671172909,1.742103157,0.930441114,-1.35723062,0.565374481,2.490866089,-0.489857328,1.713123195,0.474423204,1.309577489,1.016357536,1.547487746,39.41,140.96,0.000277778,1.2,cmv,medium,low
4,16.34,19,5,7,2098.82,291.96,679.55,4,-0.645828045,0.325757777,2.157417278,-0.947289073,1.26649119,1.21826475,-0.001488681,0.097208765,2.890890384,-2.71468561,1.164626276,1.443121409,1.898289922,-0.249241913,2.124411182,65.02,76.33,0.000208333,6.8,measles,medium,low
8,20.86,14,6,6,1455.26,197.22,1075.56,8,-0.026762331,0.584022048,1.251546126,4.898023337,-0.665952613,-0.247937383,-0.915379659,0.557615458,-1.145215324,-0.989023331,-0.670940324,0.057419828,0.437421544,-0.585003605,0.456658932,55.55,133.97,0.000486111,10.8,cmv,medium,low
4.701657459,19.83,12.74115456,5.754798762,5.331109763,1208.704198,219.87,123.33,4.701657459,0.136935207,-0.444964117,-2.072190407,-0.921337528,0.647690648,1.138372162,0.040396582,0.35114904,-0.493702651,1324.487838,0.518750941,1.313039129,3.459680972,3.211894251,3.830075775,57.04,116.6,0.00025706,1.2,cold,medium,medium
4.701657459,19.03,19,6,5.331109763,2074.86,658.19,499.69,4.701657459,1.254027099,0.272167696,2.860578665,3.804339148,-3.481338787,-4.764770288,-0.01978645,3.863646231,0.22781289,-0.799126727,-2.990186138,0.55805429,14.79317226,3.267374955,6.604410189,101.2,133.14,0.00025706,5,flue,medium,high
5,20.45,10,8,5,1208.704198,285.84,1000.52,5,-1.582510421,-0.276415084,0.175517967,0.317760091,-1.557457984,-0.498857695,-0.043615549,0.580347629,-2.823412754,-5.594884089,-1.58119971,5.177168659,0.109876968,-1.515841829,0.216681468,64.35,93.51,0.000277778,10,not_detected,medium,medium
4,23.28,12.74115456,6,3,513.4,473.48,520.86,4,-0.863985324,0.775454367,2.552580589,2.504493765,-2.341662066,-3.140736787,0.216391442,0.92263815,0.03820585,-4.644393174,-0.505050826,4.888616663,3.907653998,2.080660006,4.064472227,91.23441303,179.74,0.000208333,5.3,not_detected,medium,medium
2,17.17,13,5,5,1255.97,387.49,250.25,2,-8.566982497,-0.722885966,1.773631221,0.540386151,-0.481100612,-0.675742722,-0.163580168,0.247135463,0.062440747,-31.98247548,-0.410649585,1.443121409,3.24610227,0.483043338,3.720809188,75.47,56.62,6.94E-05,2.5,not_detected,low,medium
6,18.59,12.74115456,7,6,1261.18,420.42,323.52,6,0.136935207,0.946141687,2.53411826,-1.649891135,-1.074977216,1.860567315,-0.01978645,0.671237478,2.890890384,3.198284365,-1.420144592,1.443121409,2.589898555,3.211894251,2.70475908,78.04,120.77,0.000347222,3.3,cold,medium,medium
3,17.51,15,5,6,1543.04,519.27,186.98,3,0.912649372,0.423277134,-0.344767877,2.188244286,-1.966074057,-2.737783971,-0.408067933,1.04429451,0.212677683,1.979941018,-1.681704356,-0.453022187,3.653321286,3.211894251,3.855632646,86.7,92.99,0.000138889,1.9,cmv,medium,medium
5,18.42,12,6,5,1208.704198,243.6,879.54,5,-0.455162232,0.067573611,-2.111088471,0.625033249,-0.49690843,-0.776849609,0.280370911,1.137487617,0.205858669,-2.968891999,-0.412376873,1.443121409,1.94042763,0.642806134,1.75215269,60.19,109.36,0.000277778,8.9,cold,low,low
6,20.64,10,6,4,794.94,225.68,555.47,6,0.656540032,-1.204888663,-2.292198237,0.383775413,8.541812184,2.841915039,0.351535859,-0.806031507,-3.262026591,3.700971353,-0.505050826,0.348196908,3.408259785,3.211894251,4.15280429,58.29,166.07,0.000347222,5.6,cmv,medium,low
6,19.58,14,7,6,1407.15,16.49,971.02,6,-0.014359055,0.071492506,1.400795633,-1.849569034,0.327077528,2.207761532,0.575097078,-0.185102124,-3.174862581,0.07127136,18.47582876,0.833197573,1.783606718,-3.516756916,1.988301538,91.23441303,135.04,0.000347222,9.6,cmv,medium,low
4.701657459,22.3,13,5,5,1216.45,585.46,596.8871092,4.701657459,0.482358944,-0.294625132,-0.411384304,0.038771902,-165.8113505,-0.058939591,-1.085833302,-0.089419861,-0.290143589,-2.956810918,-0.167469653,-0.216924562,2.35845581,-0.150749366,2.945009266,94.19,159.34,0.00025706,8.3,cmv,high,medium
4,17.79,12.74115456,4,5,1208.704198,797.51,596.8871092,4,0.641687923,-0.066656543,1.039842345,0.305532174,0.508974232,-0.319865215,0.66294217,0.580347629,1.787849032,2.592683042,0.588739062,-0.418342166,3.114918993,1.37598968,3.513893974,115.76,97.67,0.000208333,8.3,cmv,low,high
3,18.32,12,5.754798762,5,1142.67,298.5,558.23,3,0.901289261,1.958796383,-0.280262307,0.82472934,-0.725281556,-1.030594407,0.462146208,3.03983355,2.890890384,-0.826916081,-0.617301752,0.859036782,5.291037283,0.749876542,4.783207477,65.34,216.1068643,0.000138889,5.5,flue,low,medium
4,21.24,12.74115456,3,3,457.45,464.65,1221.1,4,0.293835256,-0.016991814,1.013867623,-0.505827088,0.7100117,0.653207826,-0.959379728,-0.316664412,0.524275253,1.365669825,0.65734365,1.443121409,0.702347794,-0.085443346,2.205907651,83.24,137.97,0.000208333,12,cmv,medium,medium
6,20.14,15,5,6,1497.35,231.45,520.99,6,0.262025655,2.488703853,2.490102658,4.898023337,0.97511913,2.841915039,0.209663244,0.580347629,-0.701094464,-4.098251596,0.784507717,3.246938181,6.073673725,-1.563854661,5.49583948,58.94,99.07,0.000347222,5.943938462,flue,medium,low
3,19.75,17,7,5.331109763,1761.55,547,998.58,3,-3.613171373,-0.780378676,-2.122280608,-0.928951929,1.397890561,2.841915039,-0.620816184,0.580347629,1.173664792,-2.956810918,1.305969505,13.11584601,1.133035761,-0.024239452,1.334115089,90.14,131.34,0.000138889,5.943938462,not_detected,medium,high
5,18.95,16,6,5.331109763,1687.53,362.46,851.63,5,-0.708237915,-0.096906345,-1.312168412,-0.536328125,1.006466605,0.712795603,-0.01978645,0.512782215,1.125064302,-3.157710222,0.963591489,3.165451842,14.79317226,0.267587383,0.552661671,71.29,135.47,0.000277778,8.5,cold,medium,medium
6,183.64,15,5,6,1540.71,496.06,318.31,6,-0.834995999,0.055776655,-2.057332559,-0.603070845,1.610031209,0.839591244,-0.367162964,1.083893052,2.338419782,-4.317710995,1.586277005,4.101445044,0.992380359,0.97634631,0.817689712,85.06,74.76,0.000347222,3.1,cold,medium,medium
4,20.27,19,5,8,2074.86,391.39,672.38,4,0.424493938,0.272167696,-2.014693952,4.898023337,-0.658268646,-0.151943997,0.216138869,-0.321338835,-1.298860913,2.177216998,-0.677086237,0.920205105,14.79317226,-0.748093288,3.566053191,74.81,116.21,0.000208333,6.8,cmv,high,medium
6,20.7,18,7,7,1993.8,24.83,429.65,6,0.136935207,0.847147586,0.770429417,-1.805087514,1.805395954,2.273023914,0.124921116,1.204503684,0.236511504,-0.210403623,1.580205123,0.105804942,2.060069169,-1.333448083,2.205907651,38.24,128.11,0.000347222,5.943938462,flue,high,low
6,21.1,7,5,3,433.47,415.11,625.84,6,-1.212997582,0.272167696,-0.157018617,4.898023337,-1.859333537,-2.471943042,-0.372859056,0.580347629,-0.008854215,-4.946044289,-1.607879338,4.753291003,1.105819154,1.612201397,1.21000795,76.84,139.34,0.000347222,6.3,not_detected,medium,medium
5,20,11,8,5,947.03,303.78,296.99,5,0.581903716,-0.268561437,0.935164689,0.100985711,-0.613715974,-0.167996409,-0.712954262,-0.60837399,-1.16376709,2.822330119,-0.627332845,-1.280877764,1.838947088,-0.64943355,2.46406145,65.45,107.43,0.000277778,3,cmv,medium,medium
3,18.27,12,4,5,1093.12,325.14,143.2,3,0.756115155,0.563734647,0.809446138,-1.78994225,1.493024177,2.230281885,0.548223971,0.580347629,2.890890384,1.592215791,1.254525613,-0.205819845,3.540856288,-1.741988094,3.608567839,68.15,106.43,0.000138889,1.4,cmv,low,low
5,21.5,10,4,4,794.79,442.78,59.2,5,0.74483182,0.104647705,1.635843512,-0.131037129,0.826316127,0.220375714,-0.01978645,-0.322013124,1577.335068,2.985265566,0.845517495,-1.902929341,1.784651489,0.885015042,2.223707195,80.42,164.11,0.000277778,0.8,cold,medium,medium
5,19.04,10,5,4,837.47,307.45,519.65,5,0.032188769,-0.394663915,-1.998045675,-0.499828498,0.503986136,0.629724335,0.349149947,0.580347629,0.07462815,-0.098153778,0.441839039,1.843681131,2.140977084,-0.363480955,2.277918351,66.45,111.96,0.000277778,5.1,cold,low,low
6,21.74,8,5,3,491.45,400.0842112,596.8871092,6,-341.0581595,-0.056174573,-0.280262307,2.088286755,-1.908355205,-2.61527946,-0.156406832,0.310996187,0.130952076,-1.487960296,-0.505050826,0.061531706,-2.547248004,1.797248299,-2.98583064,89.93,158.99,0.000347222,5.943938462,cold,medium,medium
2,20,13,5.754798762,6,1298.49,312.45,596.8871092,2,0.136935207,0.272167696,1.941410699,3.126326929,8.541812184,-3.913532652,0.299079191,0.205775646,0.245162726,-4.982632796,-2.430127847,2.576893686,-1.792766023,2.721529427,-2.193131383,67.1,216.1068643,6.94E-05,0.3,measles,medium,medium
6,17.51,15,5,7,1584.56,197.19,660.58,6,0.404617645,-0.953373241,-0.301316046,2.460301665,-2.134640905,-3.072121732,0.313516636,-1.332128347,0.409369953,3.284865597,-1.811037236,-0.904703945,1.065808746,2.277944773,1.666825892,54.74,87.79,0.000347222,6.4,cmv,medium,low
6,20.98,11,5,4,1208.704198,400.0842112,0,6,0.574210066,-0.944791913,-2.038487337,-0.10720285,-0.303194214,0.102308168,-0.053541028,-0.22082109,2.890890384,2.580204893,-0.337552808,1.924851484,5.478574401,-0.658765164,2.205907651,88.83,147.8,0.000347222,0,flue,medium,medium
4,19.94,14,5,6,1367.87,897.24,179.14,4,0.719798859,0.272167696,-0.280262307,-0.934998686,0.908369215,1.175246772,-1.916212407,0.671823051,0.062392722,1.921741612,0.790355194,-0.917827756,1.540785816,-0.728529753,1.894768917,125.04,216.1068643,0.000208333,1.7,covid,medium,high
5,18.32,13,6,6,1208.704198,202.52,562.18,5,0.36508135,-0.748417589,0.359266551,-1.703891766,1.960052195,2.165972177,-0.580857278,-0.993375195,0.797426723,2.592104436,1.760568559,0.136658034,14.79317226,-0.897364457,3.787133931,56.04,91.09,0.000277778,5.7,cmv,medium,low
4,19.1,14,4,6,1430.6,282.48,596.8871092,4,-0.199458153,0.001168754,-1.133516281,-0.063918425,1.137791187,0.166009453,-0.01978645,0.302510207,2.418136492,-1.008473422,1.184724052,0.452200909,-1.003835587,1.469248329,-1.322736436,91.23441303,136.1,0.000208333,7.1,cold,medium,low
6,20.6,14,6,6,1472.13,127.15,122.68,6,0.889378805,-0.120833519,-0.222230513,0.727261847,-0.608815521,-0.906348524,-0.100787497,0.030977953,0.170784692,3.236435394,-0.505050826,-1.277451058,14.79317226,0.704681172,2.976009906,48.33,138.95,0.000347222,1.4,cmv,medium,low
2,18,7,5.754798762,4,1208.704198,0,381.48,2,0.436613414,-0.761595291,-1.032429048,-1.474807417,1.271160051,1.840886306,-1.314299554,-0.522189937,-0.264316581,2.341078255,1.076747349,0.243336484,2.850696712,-1.377403459,3.724287323,32.86,113.67,6.94E-05,3.8,cmv,low,low
4,19.97,7,5,3,460.51,472.37,415.75,4,0.485192736,0.424128621,0.767446849,-1.102946367,0.333965469,1.32760942,-0.01978645,0.584223552,-1.581513735,0.919159347,0.157041263,-0.221530314,2.359950769,-1.900955833,2.520925575,82.8,135.93,0.000208333,3.9,cmv,low,medium
6,22.65,18,7,8,1961.58,717.5,31.87,6,1.288531656,0.045650961,-1.148981778,0.351390449,0.416682226,-0.381308735,0.47428696,0.632815504,1.67766007,-2.956810918,0.499794261,-1.494037111,3.610222693,1.344305104,3.793827918,91.23441303,191.37,0.000347222,0.2,covid,high,high
3,19.07,20,4,8,2281.68,443.21,566.83,3,0.136935207,-0.437847629,-2.152466531,-1.443729374,2.071053763,1.867930058,0.033132139,0.143600655,1.596336036,1.501705133,1.923006282,0.043821389,1.294661348,-0.180972098,1.433942766,79.6,110.37,0.000138889,5.5,cmv,high,medium
1,19.3,14,7,5,1353.64,276.75,361.33,1,-2.454276944,-0.316745126,-0.512107274,-0.429516553,1.132747098,0.596859739,0.225129915,0.174863465,1.634172259,-9.190545548,1.115116096,8.482129356,0.32509377,0.675680185,0.288844811,62.97,216.1068643,0,5.943938462,not_detected,medium,medium
6,21.68861899,15,6,6,1540.19,179.78,1204.99,6,1.68592127,2.814245611,-0.565106866,-0.923723774,2.525050993,1.290698108,0.353278678,5.263103297,3.714078231,-0.727866163,2.491681612,1.537060649,8.940611416,3.211894251,8.137609106,53.91,86.46,0.000347222,12,flue,medium,low
3,21.68861899,12,5,5,1164.69,448.89,779.45,3,-1.379060738,-0.700520748,-1.904272875,0.091012316,0.485122545,2.841915039,-0.041082136,0.580347629,1.280965018,-5.003369047,0.525935401,6.351534827,14.79317226,0.880849514,2.464696701,91.23441303,146.49,0.000138889,5.943938462,not_detected,medium,medium
6,20.34,12.74115456,6,7,1666.69,497.27,650.92,6,0.251583163,-0.015905006,0.478217699,4.898023337,0.637532763,0.086253478,0.057032954,0.094429819,1.3670639,0.74668103,0.66483929,0.849951834,2.86411434,0.835594712,3.224443768,85.69,120.45,0.000347222,6.5,cmv,medium,high
3,20.81,16,7,6,1627.88,198.24,1194.04,3,0.303259147,0.272167696,1.055597227,-0.133556643,0.662193616,0.21027712,0.358314469,-0.645059447,1.203717094,1.873838315,-0.505050826,-0.606348972,1.252289811,0.64782784,2.205907651,55.11,125.12,0.000138889,11.9,cmv,medium,low
5,19.58,17,5.754798762,7,1801.29,400.0842112,757.85,5,-0.185462004,0.765575639,-0.280262307,-0.217803548,0.801285593,0.32073018,-0.01978645,-0.109164561,1.337796377,-0.900630645,0.803945582,-0.51837859,14.79317226,0.663023004,2.205907651,72.7,95.26,0.000277778,5.943938462,cold,medium,medium
4.701657459,18.84,9,8,4,1208.704198,412.73,790.85,4.701657459,-0.302102085,0.135860597,-0.728712601,2.488502687,-2.275844425,-3.116632389,0.265675454,0.703630556,0.152106481,-1.965891025,-1.95450019,2.42504345,1.664883001,2.139206408,1.592993523,76.93,130.68,0.00025706,7.8,cold,low,high
3,19.06,16,5,6,1607.55,532.66,980.37,3,-0.796068277,-0.108750665,-2.205399498,-0.070776079,8.541812184,0.073844313,0.21569197,0.82898978,2.890890384,-3.802851977,-0.505050826,3.903204068,0.787567717,-0.323214343,0.567461663,89.2,113.79,0.000138889,9.7,cold,medium,medium
4,20.58,13,4,5,1186.32,353.07,424.98,4,0.593351785,0.272167696,0.677291613,-0.587071659,8.541812184,0.816817603,-0.387687398,0.523374968,2.262302961,1404.556944,1.537598704,-1.147082158,1.450723002,0.941583964,2.205907651,71.2,148.18,0.000208333,4.2,cmv,medium,low
6,16.69,15,6,6,1484.25,760.32,596.8871092,6,0.020943369,1.254201263,-0.93590467,0.515272815,-0.500355728,-0.64765301,0.187293505,2.728565053,-0.033841859,-3.447240283,-0.435306468,3.420749082,4077.062416,0.401830239,3.592738205,111.77,216.1068643,0.000347222,5.943938462,flue,low,high
7,19.08,13,5,5,1297.85,363.16,610.46,7,0.136935207,-1.358727168,-2.112621313,0.098059933,0.051864109,-0.111539062,-0.01978645,-0.754307772,0.323621034,-8.755950134,0.071763943,9.892014678,0.996280687,0.284179063,1.433496395,72.52,80.43,0.000416667,6.2,not_detected,medium,medium
3,20.48,8,4,4,478.84,601.23,652.16,3,-0.881908017,1.312975318,2.822902876,-1.846105385,3.221829479,2.841915039,-0.371343586,0.580347629,3.328322866,-5.383751204,3.061846623,3.429905315,1.487840315,0.578549936,1.224441684,95.6,142.58,0.000138889,5.943938462,measles,medium,medium
7,21.96,12.74115456,6,6,1416.22,484.63,806.15,7,0.188307137,0.864129498,2.206440554,-1.508256838,2.906788056,2.010602398,0.042509163,0.956293354,3.335365339,-2.956810918,2.790122047,1.31781794,3.618942287,0.860413117,3.747903098,85.5,149.96,0.000416667,8.2,measles,high,medium
5,19.32,19,5,7,2055.78,400.0842112,995.16,5,0.019125914,0.391902855,-0.608350309,0.264657021,-0.96134852,-0.388744825,-0.835514015,1.041932913,2.890890384,-1.282569448,-0.505050826,1.289815331,1.7062614,-0.788270249,1.72256375,81.71,113.85,0.000277778,10.1,covid,medium,medium
5,16.99,18,7,7,1938.38,400.0842112,676.12,5,0.213125653,-0.442924987,0.901783283,0.898351271,-0.461770999,-1.096451585,0.708209,-1.043098825,0.862330509,2.099133314,-0.32736827,-0.993092936,0.166526567,1.280365436,0.441669782,91.55,59.37,0.000277778,6.7,cmv,medium,high
3,21.02,17,3,7,1847.36,400.0842112,596.8871092,3,0.810757727,1.006884974,0.414536414,0.4593902,0.168212685,-0.528490885,-0.150599282,0.580347629,1.34833457,0.745131848,0.257616735,-0.354488017,3.255876462,3.211894251,2.205907651,91.23441303,153.35,0.000138889,5.943938462,flue,high,low
4.701657459,20.39,12.74115456,5,4,791.94,310.01,230.88,4.701657459,0.610772403,1.343634089,-0.280262307,1.019008132,-0.991962454,-1.280999863,0.301583636,1.090739721,-0.072433868,0.666558003,-0.863445953,-3.732687647,-2.699288737,0.791196947,-3.584714243,65.9,147.15,0.00025706,2.1,measles,medium,medium
5,18.83,13,6,5.331109763,1304.29,503.98,761.46,5,-1.824744577,-0.054633069,-0.852075687,0.150466643,-0.921848786,2.841915039,-0.216613212,0.705603437,-1.750649932,-7.565006162,-0.942517264,7.146339685,1261.42064,-0.978127351,1.240627274,86.95,123.07,0.000277778,5.943938462,not_detected,medium,medium
5,16.28,15,6,5.331109763,1492.31,400.0842112,91.76,5,-4.407490018,-0.740333195,-0.428728435,-0.459689671,8.541812184,0.649836869,-0.522206945,0.07402453,2.890890384,-2.956810918,1.339275121,15.76887564,1.978733093,0.919055032,2.384645507,82.05,62.73,0.000277778,5.943938462,not_detected,low,medium
3,14.57,15,6,5.331109763,1499.5,644.65,306.23,3,-1.118487946,-0.301264247,-0.982671939,-1.212760823,0.959444743,1.506956852,-0.01978645,0.219639491,-0.41000806,-4.310969853,0.79518596,4.669885791,1.140321209,-1.253902288,1.259233897,100.9,4.8,0.000138889,3,not_detected,low,high
3,19.63,12,4,5,1041.38,457.33,1091.31,3,-0.94453541,0.048147708,-2.172798186,1.956974544,-1.878447897,-2.458004502,0.16609259,1.031373539,-0.079447175,-2.956810918,-0.505050826,4.121223084,0.286749332,3.211894251,-0.072317174,80.96,148.47,0.000138889,10.9,cold,medium,medium
6,16.5,11,9,4,940.05,327.02,1087.43,6,-1.017459316,-0.315398726,-0.221372766,1.796629865,-1.754656663,-2.259006618,-0.265267177,0.097473653,-0.140525967,-3.861818268,-1.528359153,5.024327693,2.65581292,1.386906726,3.065933483,68.28,52.03,0.000347222,5.943938462,not_detected,low,high
5,19.87,11,4,4,979.91,414.02,739.7,5,0.997830675,-1.059336692,-1.454715725,0.838961969,-0.745828167,2.841915039,-1.352377084,-0.929124201,0.099390347,4.980044663,-0.636395505,1.443121409,2.938723293,0.751477495,3.986274539,76.77,135.07,0.000277778,7.2,covid,medium,medium
3,20.77,15,5,6,1576.41,715.09,436.12,3,-0.151482222,-0.33451046,-2.203024391,2814.431363,-2.685022661,-3.533677679,-0.678707282,0.602187185,-0.077286557,-1.171050555,-0.505050826,2.706838166,2.60213257,2.262492182,2.900113557,107.59,147.71,0.000138889,4.4,cold,medium,high
5,18.15,11,2,5,964.8,461.82,106.11,5,-1.226350956,0.713945075,3.035959076,-1.577442506,8.541812184,2.021223884,0.31228491,0.14224407,1.188884801,-4.972088466,1.840998256,1.443121409,14.79317226,-0.547182974,2.205907651,82.15,89.14,0.000277778,5.943938462,measles,low,low
3,19.76,16,5.754798762,7,1694.34,363.34,362.57,3,-0.048720285,1.002969406,0.311317536,0.459412659,-2.176816158,-0.715273227,-0.525114535,2.121802715,-3.913896787,-3.049599223,-2.207310249,4.003979285,5.586990033,-2.085763829,5.683238421,72,126.63,0.000138889,3.5,flue,medium,medium
5,23.38,13,5,5,1257.77,400.0842112,596.8871092,5,0.392911523,-0.280272355,-1.947553992,-0.033245381,0.142995952,2.841915039,-1.924803927,0.579909497,0.250625104,0.790116984,-0.505050826,0.870968242,14.79317226,0.130418552,3.534312325,72.18,216.1068643,0.000277778,5.7,covid,high,medium
5,21.68861899,14,7,6,1422.85,518.1,822.96,5,-0.7396338,-0.672965821,-0.280262307,-1.099523547,0.679488266,2.841915039,-0.262155936,-0.169163439,-0.798921858,-2.25219322,0.520832802,2.142477185,-1.36729505,-1.405659082,-1.420949249,87.31,62.7,0.000277778,8.4,cold,medium,high
